Date,Close,Apertura,Máximo,Mínimo,Vol.,% var.
21.09.2022,89.83,90.74,93.5,89.3,216.93K,-0.87%
20.09.2022,90.62,92.15,93.05,89.8,188.56K,-1.50%
19.09.2022,92.0,91.43,92.57,88.5,138.53K,0.71%
16.09.2022,91.35,90.51,92.66,90.25,197.48K,0.56%
15.09.2022,90.84,94.65,94.66,90.03,257.62K,-3.46%
14.09.2022,94.1,93.4,95.8,91.93,259.90K,1.00%
13.09.2022,93.17,94.31,95.53,91.05,275.17K,-0.88%
12.09.2022,94.0,92.54,95.17,91.21,210.43K,1.25%
09.09.2022,92.84,88.62,93.12,88.6,202.94K,4.14%
08.09.2022,89.15,87.7,89.83,87.24,208.66K,1.31%
07.09.2022,88.0,92.81,93.8,87.4,300.20K,-5.20%
06.09.2022,92.83,95.19,95.94,92.3,225.95K,-3.04%
05.09.2022,95.74,93.02,96.99,93.02,144.26K,2.92%
02.09.2022,93.02,92.66,95.32,92.65,210.00K,0.71%
01.09.2022,92.36,95.18,95.68,91.81,297.55K,-4.28%
31.08.2022,96.49,99.79,100.46,95.44,10.07K,-2.84%
30.08.2022,99.31,104.9,105.45,97.55,59.83K,-5.50%
29.08.2022,105.09,100.67,105.48,100.16,53.03K,4.06%
26.08.2022,100.99,99.83,101.21,98.1,130.63K,1.66%
25.08.2022,99.34,101.73,102.47,99.12,161.49K,-1.86%
24.08.2022,101.22,100.19,101.9,99.1,183.73K,1.00%
23.08.2022,100.22,96.78,100.45,96.53,210.63K,3.88%
22.08.2022,96.48,95.95,97.28,92.36,207.64K,-0.25%
19.08.2022,96.72,96.68,97.88,94.25,178.60K,0.13%
18.08.2022,96.59,93.29,97.42,93.05,208.55K,3.14%
17.08.2022,93.65,92.67,94.48,91.51,199.19K,1.42%
16.08.2022,92.34,94.01,95.95,91.71,217.75K,-2.90%
15.08.2022,95.1,97.72,98.17,92.78,217.57K,-3.11%
12.08.2022,98.15,99.33,100.38,96.94,188.13K,-1.46%
11.08.2022,99.6,97.04,100.17,96.63,219.42K,2.26%
10.08.2022,97.4,96.34,97.97,93.63,247.74K,1.13%
09.08.2022,96.31,96.36,98.4,94.9,219.67K,-0.35%
08.08.2022,96.65,94.51,96.82,93.01,201.25K,1.82%
05.08.2022,94.92,93.65,96.4,92.78,216.20K,0.85%
04.08.2022,94.12,97.1,97.66,93.2,264.81K,-2.75%
03.08.2022,96.78,99.73,102.41,96.5,293.11K,-3.74%
02.08.2022,100.54,99.87,102.41,98.49,229.68K,0.51%
01.08.2022,100.03,103.92,104.43,99.09,272.84K,-9.07%
29.07.2022,110.01,108.0,110.67,106.9,9.13K,2.68%
28.07.2022,107.14,107.31,109.06,106.0,80.84K,0.49%
27.07.2022,106.62,104.75,107.86,103.73,77.69K,2.13%
26.07.2022,104.4,104.73,107.34,103.99,110.00K,-0.71%
25.07.2022,105.15,103.85,105.38,101.64,123.67K,1.89%
22.07.2022,103.2,103.86,105.72,101.9,137.24K,-0.64%
21.07.2022,103.86,106.49,106.78,101.5,228.70K,-2.86%
20.07.2022,106.92,107.07,107.45,105.08,186.70K,-0.40%
19.07.2022,107.35,105.74,107.61,103.6,226.40K,1.02%
18.07.2022,106.27,100.82,106.48,99.46,213.50K,5.05%
15.07.2022,101.16,99.91,102.64,98.17,218.09K,2.08%
14.07.2022,99.1,99.43,100.39,94.5,318.79K,-0.47%
13.07.2022,99.57,98.5,101.21,98.28,247.47K,0.08%
12.07.2022,99.49,106.25,106.56,98.9,275.62K,-7.11%
11.07.2022,107.1,107.0,107.7,103.64,194.66K,0.07%
08.07.2022,107.02,104.65,107.47,103.67,238.35K,2.26%
07.07.2022,104.65,100.14,106.35,98.5,279.66K,3.93%
06.07.2022,100.69,104.88,105.85,98.5,350.30K,-2.02%
05.07.2022,102.77,113.54,114.75,101.1,428.84K,-9.45%
04.07.2022,113.5,111.65,114.0,110.4,100.59K,1.68%
01.07.2022,111.63,109.49,112.45,108.03,235.42K,-2.77%
30.06.2022,114.81,116.01,116.67,114.22,7.11K,-1.25%
29.06.2022,116.26,117.96,120.41,115.2,54.34K,-1.46%
28.06.2022,117.98,115.74,118.27,115.72,65.76K,2.51%
27.06.2022,115.09,112.92,116.08,111.26,118.10K,1.74%
24.06.2022,113.12,110.04,114.0,109.24,134.18K,2.79%
23.06.2022,110.05,109.58,112.7,108.04,195.92K,-1.51%
22.06.2022,111.74,114.4,114.45,107.03,293.05K,-2.54%
21.06.2022,114.65,114.21,116.25,114.02,204.03K,0.46%
20.06.2022,114.13,113.88,114.5,111.52,161.60K,0.89%
17.06.2022,113.12,119.13,121.25,111.72,319.91K,-5.58%
16.06.2022,119.81,119.65,120.29,115.56,276.68K,1.10%
15.06.2022,118.51,120.79,121.88,117.75,231.06K,-2.20%
14.06.2022,121.17,121.88,125.19,118.91,291.26K,-0.90%
13.06.2022,122.27,121.94,123.7,118.93,257.11K,0.21%
10.06.2022,122.01,122.89,124.33,119.81,294.28K,-0.86%
09.06.2022,123.07,123.6,124.34,122.5,218.98K,-0.41%
08.06.2022,123.58,120.65,124.4,120.45,256.29K,2.50%
07.06.2022,120.57,119.94,121.37,118.55,276.72K,0.89%
06.06.2022,119.51,121.55,121.95,118.77,204.09K,-0.18%
03.06.2022,119.72,118.22,121.45,116.02,141.66K,1.79%
02.06.2022,117.61,115.02,118.46,112.45,216.90K,1.14%
01.06.2022,116.29,116.08,118.57,115.4,242.16K,-5.33%
31.05.2022,122.84,122.2,125.28,121.6,11.56K,0.96%
30.05.2022,121.67,119.28,122.01,118.98,42.41K,1.88%
27.05.2022,119.43,117.52,119.72,116.63,81.16K,1.73%
26.05.2022,117.4,114.35,118.0,113.85,123.58K,2.96%
25.05.2022,114.03,114.12,115.3,113.01,152.33K,0.41%
24.05.2022,113.56,112.79,114.63,111.7,191.73K,0.12%
23.05.2022,113.42,112.85,114.34,111.86,196.51K,0.77%
20.05.2022,112.55,111.45,113.23,110.52,180.89K,0.46%
19.05.2022,112.04,108.22,112.31,105.7,272.35K,2.69%
18.05.2022,109.11,112.91,114.15,108.35,245.04K,-2.52%
17.05.2022,111.93,114.42,115.69,111.09,277.89K,-2.02%
16.05.2022,114.24,111.67,114.79,108.84,218.44K,2.41%
13.05.2022,111.55,108.25,111.69,107.79,220.32K,3.82%
12.05.2022,107.45,107.67,108.71,104.69,264.26K,-0.06%
11.05.2022,107.51,101.51,108.29,101.3,287.53K,4.93%
10.05.2022,102.46,105.5,106.96,101.54,327.99K,-3.28%
09.05.2022,105.94,112.94,113.2,105.0,302.17K,-5.74%
06.05.2022,112.39,111.27,113.5,109.87,249.83K,1.34%
05.05.2022,110.9,110.55,114.0,109.2,279.88K,0.69%
04.05.2022,110.14,105.91,111.0,105.46,241.68K,4.93%
03.05.2022,104.97,107.61,108.32,104.62,184.20K,-2.43%
02.05.2022,107.58,106.3,108.46,103.1,151.34K,-1.61%
29.04.2022,109.34,107.55,110.3,107.0,12.02K,1.63%
28.04.2022,107.59,104.96,108.0,103.29,73.32K,2.16%
27.04.2022,105.32,105.45,106.33,103.27,67.06K,0.31%
26.04.2022,104.99,102.53,106.2,101.08,138.20K,2.61%
25.04.2022,102.32,105.49,105.85,99.48,156.35K,-4.06%
22.04.2022,106.65,108.26,108.76,105.54,125.87K,-1.55%
21.04.2022,108.33,107.07,109.8,106.76,185.38K,1.43%
20.04.2022,106.8,108.1,109.0,104.65,243.67K,-0.42%
19.04.2022,107.25,112.85,114.21,106.74,239.91K,-5.22%
18.04.2022,113.16,112.32,114.84,110.71,132.15K,1.31%
14.04.2022,111.7,108.29,112.39,106.63,210.18K,2.68%
13.04.2022,108.78,105.44,109.0,104.06,247.26K,3.96%
12.04.2022,104.64,99.35,105.6,98.9,273.95K,6.26%
11.04.2022,98.48,103.21,103.3,97.57,238.69K,-4.18%
08.04.2022,102.78,101.42,103.3,99.65,217.64K,2.19%
07.04.2022,100.58,101.78,103.59,98.41,296.03K,-0.48%
06.04.2022,101.07,105.7,108.67,100.54,286.52K,-5.22%
05.04.2022,106.64,108.51,109.9,104.53,203.06K,-0.83%
04.04.2022,107.53,104.08,108.68,102.89,218.68K,3.01%
01.04.2022,104.39,105.25,106.24,102.35,238.62K,-3.26%
31.03.2022,107.91,112.81,112.94,106.5,8.68K,-4.88%
30.03.2022,113.45,112.0,114.8,110.74,72.33K,2.92%
29.03.2022,110.23,110.1,114.83,104.84,93.68K,-2.00%
28.03.2022,112.48,119.9,119.9,109.06,150.82K,-6.77%
25.03.2022,120.65,118.88,120.92,115.16,133.46K,1.36%
24.03.2022,119.03,121.56,123.74,116.93,177.66K,-2.11%
23.03.2022,121.6,114.7,122.34,114.45,224.53K,5.30%
22.03.2022,115.48,117.04,119.48,112.64,204.66K,-0.12%
21.03.2022,115.62,107.5,116.8,107.06,196.49K,7.12%
18.03.2022,107.93,106.8,109.59,105.78,168.91K,1.21%
17.03.2022,106.64,98.61,107.5,97.75,200.95K,8.79%
16.03.2022,98.02,99.14,103.7,96.93,246.82K,-1.89%
15.03.2022,99.91,105.34,105.71,97.44,318.12K,-6.54%
14.03.2022,106.9,113.15,113.15,103.49,265.91K,-5.12%
11.03.2022,112.67,110.26,113.91,107.13,287.39K,3.05%
10.03.2022,109.33,112.65,118.36,109.0,352.34K,-1.63%
09.03.2022,111.14,130.28,131.64,105.6,521.58K,-13.16%
08.03.2022,127.98,124.56,133.15,121.31,469.99K,3.87%
07.03.2022,123.21,122.79,139.13,119.04,419.93K,4.32%
04.03.2022,118.11,114.23,118.98,109.62,334.41K,6.93%
03.03.2022,110.46,115.27,119.84,109.4,452.52K,-2.19%
02.03.2022,112.93,107.34,115.11,106.83,490.57K,7.58%
01.03.2022,104.97,98.43,107.67,98.3,492.51K,3.94%
28.02.2022,100.99,101.98,105.07,99.64,22.96K,3.12%
25.02.2022,97.93,100.69,101.99,96.0,68.98K,-1.16%
24.02.2022,99.08,98.08,105.79,97.56,167.79K,2.31%
23.02.2022,96.84,96.65,98.71,95.81,238.63K,0.00%
22.02.2022,96.84,96.55,99.5,95.8,316.38K,1.52%
21.02.2022,95.39,94.29,97.4,92.57,217.04K,1.98%
18.02.2022,93.54,92.73,94.15,90.12,348.35K,0.61%
17.02.2022,92.97,92.2,94.5,92.14,347.79K,-1.94%
16.02.2022,94.81,93.49,96.07,91.11,393.79K,1.64%
15.02.2022,93.28,95.81,96.26,92.06,378.25K,-3.32%
14.02.2022,96.48,95.2,96.78,93.44,373.09K,2.16%
11.02.2022,94.44,91.17,95.66,90.51,452.11K,3.31%
10.02.2022,91.41,91.75,93.1,90.88,369.01K,-0.15%
09.02.2022,91.55,91.08,92.09,90.05,294.00K,0.85%
08.02.2022,90.78,92.63,92.93,89.93,368.55K,-2.06%
07.02.2022,92.69,92.75,94.0,92.13,317.29K,-0.62%
04.02.2022,93.27,91.3,93.7,91.2,322.13K,2.37%
03.02.2022,91.11,89.07,91.3,88.02,301.79K,1.83%
02.02.2022,89.47,89.48,90.52,88.28,319.43K,0.35%
01.02.2022,89.16,89.62,89.96,87.72,271.77K,-2.25%
31.01.2022,91.21,90.8,91.48,90.61,11.01K,1.31%
28.01.2022,90.03,89.98,91.7,89.41,102.01K,0.77%
27.01.2022,89.34,89.7,91.04,89.0,131.70K,-0.69%
26.01.2022,89.96,87.95,90.47,87.79,260.11K,2.00%
25.01.2022,88.2,86.76,88.37,86.2,256.21K,2.24%
24.01.2022,86.27,87.93,88.9,85.04,309.89K,-1.84%
21.01.2022,87.89,86.75,88.23,85.71,288.21K,-0.55%
20.01.2022,88.38,87.89,89.5,87.05,279.52K,-0.07%
19.01.2022,88.44,88.65,89.17,87.61,350.94K,1.06%
18.01.2022,87.51,86.47,88.66,86.44,356.88K,1.19%
17.01.2022,86.48,86.15,86.71,85.54,139.82K,0.49%
14.01.2022,86.06,84.12,86.5,83.99,304.72K,1.88%
13.01.2022,84.47,84.87,85.1,83.79,265.20K,-0.24%
12.01.2022,84.67,83.78,85.21,83.52,301.39K,1.13%
11.01.2022,83.72,81.08,83.98,80.89,324.94K,3.52%
10.01.2022,80.87,81.76,82.3,80.5,300.65K,-1.08%
07.01.2022,81.75,82.0,83.0,81.42,286.11K,-0.29%
06.01.2022,81.99,80.22,82.83,79.61,353.16K,1.47%
05.01.2022,80.8,80.07,81.5,79.51,331.74K,1.00%
04.01.2022,80.0,78.91,80.55,78.62,291.68K,1.29%
03.01.2022,78.98,78.11,79.28,77.04,201.03K,1.54%
31.12.2021,77.78,78.81,79.68,77.55,148.96K,-1.94%
30.12.2021,79.32,79.19,79.66,78.5,10.90K,0.11%
29.12.2021,79.23,79.28,80.17,78.13,69.63K,0.37%
28.12.2021,78.94,78.67,79.85,78.48,50.41K,0.43%
27.12.2021,78.6,76.32,79.08,75.75,85.39K,3.23%
24.12.2021,76.14,76.72,76.79,75.75,30.54K,-0.92%
23.12.2021,76.85,75.47,77.0,74.78,161.24K,2.07%
22.12.2021,75.29,74.05,75.67,73.62,166.71K,1.77%
21.12.2021,73.98,71.88,74.27,71.24,214.07K,3.44%
20.12.2021,71.52,72.82,72.87,69.28,333.76K,-2.72%
17.12.2021,73.52,74.5,74.98,72.65,231.41K,-2.00%
16.12.2021,75.02,74.47,75.61,74.0,223.64K,1.54%
15.12.2021,73.88,73.25,74.58,72.5,233.19K,0.24%
14.12.2021,73.7,74.42,75.16,72.57,277.86K,-0.93%
13.12.2021,74.39,75.37,76.39,74.2,265.51K,-1.01%
10.12.2021,75.15,73.99,75.71,73.8,221.36K,0.98%
09.12.2021,74.42,75.94,76.7,73.84,283.39K,-1.85%
08.12.2021,75.82,75.44,76.37,74.38,322.08K,0.50%
07.12.2021,75.44,73.6,76.27,73.2,312.28K,3.23%
06.12.2021,73.08,70.24,73.8,70.24,255.40K,4.58%
03.12.2021,69.88,70.22,72.62,69.24,331.82K,0.30%
02.12.2021,69.67,69.72,70.7,65.72,526.60K,1.16%
01.12.2021,68.87,69.8,72.87,68.14,420.40K,-2.41%
30.11.2021,70.57,74.42,74.56,70.22,24.82K,-3.91%
29.11.2021,73.44,73.88,77.02,72.41,126.35K,0.99%
26.11.2021,72.72,81.65,81.66,72.14,170.78K,-11.55%
25.11.2021,82.22,82.24,82.58,81.7,80.45K,-0.04%
24.11.2021,82.25,81.88,83.0,81.74,231.07K,-0.07%
23.11.2021,82.31,79.51,82.6,78.55,366.60K,3.27%
22.11.2021,79.7,78.58,80.07,77.58,350.90K,1.03%
19.11.2021,78.89,81.0,82.24,78.05,479.93K,-2.89%
18.11.2021,81.24,80.1,81.41,79.28,306.85K,1.20%
17.11.2021,80.28,82.05,82.22,79.78,406.75K,-2.61%
16.11.2021,82.43,82.0,83.14,81.52,340.72K,0.46%
15.11.2021,82.05,81.92,82.49,80.67,273.72K,-0.15%
12.11.2021,82.17,82.83,82.87,81.26,289.30K,-0.84%
11.11.2021,82.87,82.85,83.44,81.66,336.14K,0.28%
10.11.2021,82.64,84.99,85.5,82.08,366.31K,-2.52%
09.11.2021,84.78,83.47,85.3,83.16,346.57K,1.62%
08.11.2021,83.43,82.58,84.0,82.53,269.60K,0.83%
05.11.2021,82.74,81.25,83.16,80.26,379.69K,2.73%
04.11.2021,80.54,81.58,84.49,80.2,472.43K,-1.77%
03.11.2021,81.99,84.07,84.2,81.1,380.11K,-3.22%
02.11.2021,84.72,84.45,85.23,83.76,317.07K,0.01%
01.11.2021,84.71,83.63,85.12,83.03,302.90K,0.39%
29.10.2021,84.38,84.33,84.83,83.79,22.77K,0.07%
28.10.2021,84.32,84.21,84.59,82.32,118.14K,-0.31%
27.10.2021,84.58,86.07,86.28,84.05,149.75K,-2.11%
26.10.2021,86.4,86.03,86.5,85.27,222.56K,0.48%
25.10.2021,85.99,85.65,86.7,85.43,294.55K,0.54%
22.10.2021,85.53,84.52,85.93,83.82,298.35K,1.09%
21.10.2021,84.61,85.9,86.1,83.36,373.65K,-1.41%
20.10.2021,85.82,85.19,85.89,83.61,378.69K,0.87%
19.10.2021,85.08,84.21,85.4,83.7,371.79K,0.89%
18.10.2021,84.33,84.95,86.04,83.95,340.96K,-0.62%
15.10.2021,84.86,84.3,85.1,84.16,276.47K,1.02%
14.10.2021,84.0,83.45,84.5,83.18,316.64K,0.99%
13.10.2021,83.18,83.1,83.69,82.2,333.68K,-0.29%
12.10.2021,83.42,83.49,84.23,82.72,331.41K,-0.27%
11.10.2021,83.65,82.65,84.6,82.54,330.44K,1.53%
08.10.2021,82.39,82.38,83.43,81.96,360.97K,0.54%
07.10.2021,81.95,80.98,82.5,79.08,393.10K,1.07%
06.10.2021,81.08,82.57,83.47,80.6,401.36K,-1.79%
05.10.2021,82.56,81.27,83.13,81.19,340.27K,1.60%
04.10.2021,81.26,79.49,82.0,78.75,362.37K,2.50%
01.10.2021,79.28,78.49,79.41,77.55,282.37K,0.97%
30.09.2021,78.52,78.46,79.11,77.6,20.51K,-0.15%
29.09.2021,78.64,78.25,79.4,77.5,97.97K,-0.57%
28.09.2021,79.09,79.4,80.75,78.1,132.33K,-0.55%
27.09.2021,79.53,78.25,79.9,78.21,231.13K,1.84%
24.09.2021,78.09,77.26,78.24,76.85,163.23K,1.09%
23.09.2021,77.25,75.9,77.35,75.6,226.59K,1.39%
22.09.2021,76.19,74.56,76.26,74.49,255.75K,2.46%
21.09.2021,74.36,74.33,75.18,73.26,258.71K,0.60%
20.09.2021,73.92,75.33,75.4,73.52,313.75K,-1.88%
17.09.2021,75.34,75.68,75.78,74.58,254.86K,-0.44%
16.09.2021,75.67,75.46,75.87,74.48,236.51K,0.28%
15.09.2021,75.46,73.92,76.13,73.78,289.45K,2.53%
14.09.2021,73.6,73.62,74.28,73.08,278.58K,0.12%
13.09.2021,73.51,72.88,73.92,72.69,244.73K,0.81%
10.09.2021,72.92,71.37,73.15,70.94,250.51K,2.06%
09.09.2021,71.45,72.61,73.2,70.88,377.81K,-1.58%
08.09.2021,72.6,71.64,72.95,71.55,325.36K,1.27%
07.09.2021,71.69,72.29,72.81,71.1,257.40K,-0.73%
06.09.2021,72.22,72.57,72.78,71.51,127.87K,-0.54%
03.09.2021,72.61,72.86,73.69,72.4,211.42K,-0.58%
02.09.2021,73.03,71.31,73.47,70.92,255.42K,2.01%
01.09.2021,71.59,71.68,72.38,70.42,282.49K,-1.92%
31.08.2021,72.99,73.14,73.52,72.62,12.59K,-0.57%
30.08.2021,73.41,73.25,73.69,72.0,68.66K,0.98%
27.08.2021,72.7,71.53,72.76,71.17,92.20K,2.29%
26.08.2021,71.07,71.94,72.13,70.66,179.57K,-1.63%
25.08.2021,72.25,71.0,72.42,70.5,242.07K,1.69%
24.08.2021,71.05,68.66,71.27,68.53,301.30K,3.35%
23.08.2021,68.75,64.97,68.9,64.6,271.56K,5.48%
20.08.2021,65.18,66.54,66.93,64.94,254.45K,-1.91%
19.08.2021,66.45,67.57,67.64,65.57,345.97K,-2.61%
18.08.2021,68.23,68.96,70.04,67.23,316.98K,-1.16%
17.08.2021,69.03,69.77,70.0,68.82,239.96K,-0.69%
16.08.2021,69.51,70.05,70.45,68.14,294.02K,-1.53%
13.08.2021,70.59,71.12,71.38,70.0,202.42K,-1.01%
12.08.2021,71.31,71.57,71.9,70.67,224.99K,-0.18%
11.08.2021,71.44,70.83,71.72,69.07,324.04K,1.15%
10.08.2021,70.63,69.35,71.24,68.94,246.13K,2.30%
09.08.2021,69.04,70.26,70.26,67.6,353.68K,-2.35%
06.08.2021,70.7,71.2,72.43,70.28,298.96K,-0.83%
05.08.2021,71.29,70.27,71.5,69.75,261.05K,1.29%
04.08.2021,70.38,72.33,72.83,70.11,370.13K,-2.80%
03.08.2021,72.41,73.08,73.55,71.05,303.73K,-0.66%
02.08.2021,72.89,75.39,75.39,72.31,304.87K,-4.51%
30.07.2021,76.33,75.81,76.38,75.38,14.39K,0.37%
29.07.2021,76.05,74.76,76.15,74.63,78.27K,1.75%
28.07.2021,74.74,74.77,75.32,74.42,111.62K,0.35%
27.07.2021,74.48,74.67,75.05,74.02,181.94K,-0.03%
26.07.2021,74.5,74.12,74.84,72.75,210.64K,0.54%
23.07.2021,74.1,73.56,74.22,73.32,181.66K,0.42%
22.07.2021,73.79,72.24,73.9,71.74,251.60K,2.16%
21.07.2021,72.23,68.92,72.38,68.63,306.32K,4.15%
20.07.2021,69.35,68.99,69.73,67.44,316.48K,1.06%
19.07.2021,68.62,72.86,73.34,67.75,510.92K,-6.75%
16.07.2021,73.59,73.18,74.09,72.34,292.66K,0.16%
15.07.2021,73.47,74.5,74.59,73.19,322.33K,-1.73%
14.07.2021,74.76,76.28,76.72,73.79,376.94K,-2.26%
13.07.2021,76.49,75.25,76.6,74.93,275.91K,1.77%
12.07.2021,75.16,75.79,75.84,74.23,262.30K,-0.52%
09.07.2021,75.55,74.39,75.8,73.8,248.18K,1.93%
08.07.2021,74.12,73.35,74.4,72.11,314.34K,0.94%
07.07.2021,73.43,74.69,75.99,72.6,387.43K,-1.48%
06.07.2021,74.53,77.06,77.84,74.13,410.70K,-3.41%
05.07.2021,77.16,76.23,77.26,75.7,157.22K,1.30%
02.07.2021,76.17,75.64,76.43,75.21,236.22K,0.44%
01.07.2021,75.84,74.69,76.74,74.55,405.16K,0.95%
30.06.2021,75.13,75.18,75.6,74.39,15.06K,0.49%
29.06.2021,74.76,74.67,75.51,73.9,94.94K,0.11%
28.06.2021,74.68,75.99,76.6,74.51,142.11K,-1.97%
25.06.2021,76.18,75.54,76.21,74.95,172.41K,0.82%
24.06.2021,75.56,75.3,75.78,74.51,165.05K,0.49%
23.06.2021,75.19,74.75,76.02,74.7,229.04K,0.51%
22.06.2021,74.81,74.88,75.3,74.32,294.72K,-0.12%
21.06.2021,74.9,73.33,74.95,72.98,265.47K,1.89%
18.06.2021,73.51,73.0,73.76,72.18,231.55K,0.59%
17.06.2021,73.08,73.8,74.5,72.01,336.64K,-1.76%
16.06.2021,74.39,74.26,74.96,73.86,306.09K,0.54%
15.06.2021,73.99,73.03,74.33,72.79,228.62K,1.55%
14.06.2021,72.86,72.7,73.64,72.59,200.72K,0.23%
11.06.2021,72.69,72.41,73.09,71.88,276.48K,0.23%
10.06.2021,72.52,72.03,72.93,70.95,346.58K,0.42%
09.06.2021,72.22,72.17,72.87,71.82,266.37K,0.00%
08.06.2021,72.22,71.42,72.42,70.71,285.23K,1.02%
07.06.2021,71.49,71.82,72.27,71.1,224.33K,-0.56%
04.06.2021,71.89,71.25,72.17,70.73,222.00K,0.81%
03.06.2021,71.31,71.27,71.99,70.66,229.79K,-0.06%
02.06.2021,71.35,70.55,71.48,70.35,221.63K,1.57%
01.06.2021,70.25,69.39,71.34,69.29,302.49K,1.34%
31.05.2021,69.32,68.98,69.82,68.75,80.18K,-0.45%
28.05.2021,69.63,69.69,69.92,69.26,21.26K,0.24%
27.05.2021,69.46,68.78,69.51,68.11,86.51K,0.86%
26.05.2021,68.87,68.55,69.17,68.02,134.62K,0.32%
25.05.2021,68.65,68.47,68.9,67.83,183.13K,0.28%
24.05.2021,68.46,66.72,68.64,66.46,227.25K,3.04%
21.05.2021,66.44,65.22,66.94,64.57,257.64K,2.04%
20.05.2021,65.11,66.63,67.17,64.8,388.16K,-2.33%
19.05.2021,66.66,68.41,68.46,65.3,386.89K,-2.98%
18.05.2021,68.71,69.61,70.24,67.28,378.02K,-1.08%
17.05.2021,69.46,68.92,69.62,68.18,230.78K,1.09%
14.05.2021,68.71,67.0,68.89,66.5,286.13K,2.48%
13.05.2021,67.05,68.88,69.04,66.48,312.00K,-3.27%
12.05.2021,69.32,68.78,69.9,68.18,310.30K,1.12%
11.05.2021,68.55,68.29,68.75,67.13,321.86K,0.34%
10.05.2021,68.32,68.74,69.2,67.41,265.60K,0.06%
07.05.2021,68.28,68.26,68.65,67.39,262.58K,0.28%
06.05.2021,68.09,68.47,69.37,67.93,273.28K,-1.26%
05.05.2021,68.96,69.35,69.95,68.35,283.73K,0.12%
04.05.2021,68.88,67.75,69.5,67.37,249.64K,1.95%
03.05.2021,67.56,66.7,67.82,66.1,148.71K,0.46%
30.04.2021,67.25,68.33,68.4,67.06,14.84K,-1.91%
29.04.2021,68.56,67.18,68.95,67.13,91.52K,1.92%
28.04.2021,67.27,66.58,67.85,66.13,148.95K,1.28%
27.04.2021,66.42,65.76,66.8,65.66,222.92K,1.17%
26.04.2021,65.65,66.1,66.26,64.57,257.58K,-0.70%
23.04.2021,66.11,65.8,66.3,65.16,187.90K,1.09%
22.04.2021,65.4,65.13,65.83,64.58,242.47K,0.12%
21.04.2021,65.32,66.22,66.52,64.96,260.88K,-1.88%
20.04.2021,66.57,67.2,68.08,65.51,328.24K,-0.72%
19.04.2021,67.05,66.7,67.23,66.17,193.81K,0.42%
16.04.2021,66.77,66.86,67.38,66.44,212.20K,-0.25%
15.04.2021,66.94,66.38,67.03,65.95,240.31K,0.54%
14.04.2021,66.58,64.01,66.9,63.88,323.04K,4.57%
13.04.2021,63.67,63.24,64.19,63.18,242.41K,0.62%
12.04.2021,63.28,63.03,64.31,62.41,257.84K,0.52%
09.04.2021,62.95,63.28,63.49,62.57,216.24K,-0.40%
08.04.2021,63.2,63.02,63.43,62.38,265.18K,0.06%
07.04.2021,63.16,62.6,63.55,61.6,321.39K,0.67%
06.04.2021,62.74,62.32,64.28,62.08,307.87K,0.95%
05.04.2021,62.15,64.57,64.81,61.25,231.78K,-4.18%
01.04.2021,64.86,63.12,65.17,62.38,480.37K,2.08%
31.03.2021,63.54,64.13,64.79,63.53,9.70K,-0.94%
30.03.2021,64.14,65.2,65.41,63.52,74.36K,-1.29%
29.03.2021,64.98,64.58,65.46,63.13,91.75K,0.63%
26.03.2021,64.57,62.01,64.89,61.85,147.74K,4.23%
25.03.2021,61.95,63.99,64.19,60.98,202.58K,-3.82%
24.03.2021,64.41,60.5,64.57,60.47,255.12K,5.95%
23.03.2021,60.79,64.3,64.3,60.27,392.60K,-5.93%
22.03.2021,64.62,64.53,65.12,63.45,236.34K,0.14%
19.03.2021,64.53,62.99,64.95,62.07,446.11K,1.98%
18.03.2021,63.28,67.77,68.15,61.45,516.08K,-6.94%
17.03.2021,68.0,68.39,68.89,66.96,309.76K,-0.57%
16.03.2021,68.39,68.81,68.94,67.36,248.99K,-0.71%
15.03.2021,68.88,69.08,70.03,67.82,262.60K,-0.49%
12.03.2021,69.22,69.59,69.9,69.03,251.54K,-0.59%
11.03.2021,69.63,68.45,69.84,67.99,289.61K,2.55%
10.03.2021,67.9,67.46,68.42,66.5,361.94K,0.56%
09.03.2021,67.52,68.13,69.33,67.12,302.61K,-1.06%
08.03.2021,68.24,69.97,71.38,67.8,352.59K,-1.61%
05.03.2021,69.36,67.16,69.69,66.67,361.76K,3.93%
04.03.2021,66.74,64.1,67.75,63.33,510.68K,4.17%
03.03.2021,64.07,62.38,64.7,62.38,341.67K,2.19%
02.03.2021,62.7,63.12,64.13,62.38,367.12K,-1.55%
01.03.2021,63.69,64.85,65.93,63.17,291.91K,-3.69%
26.02.2021,66.13,66.89,66.9,65.72,16.10K,-1.12%
25.02.2021,66.88,67.2,67.7,66.48,109.65K,-0.24%
24.02.2021,67.04,65.06,67.31,64.8,129.71K,2.55%
23.02.2021,65.37,65.51,66.79,64.47,231.18K,0.20%
22.02.2021,65.24,62.68,65.85,62.55,213.75K,3.70%
19.02.2021,62.91,63.3,63.94,62.09,305.83K,-1.60%
18.02.2021,63.93,65.02,65.52,63.22,420.56K,-0.64%
17.02.2021,64.34,63.15,64.96,62.73,391.26K,1.56%
16.02.2021,63.35,63.47,63.7,62.69,284.67K,0.08%
15.02.2021,63.3,62.83,63.76,62.82,220.38K,1.39%
12.02.2021,62.43,60.82,62.83,60.35,307.72K,2.11%
11.02.2021,61.14,61.01,61.5,60.72,209.69K,-0.54%
